clusterid,time,total_aw,total_bk,total_harv,total_mcd,total_wend,lagtotal_aw,lagtotal_bk,lagtotal_harv,lagtotal_mcd,lagtotal_wend,fortotal_aw,fortotal_bk,fortotal_harv,fortotal_mcd,fortotal_wend,change_aw,change_bk,change_harv,change_mcd,change_wend,fsaid,population,value,income,cityid,totalsales,totallocations,salesperstore,disc_population,disc_income,disc_value,lagdisc_population,lagdisc_income,lagdisc_value
76,1990,0,0,0,2,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0,0,35,28206.61,157710,27141.74,3,2.73E+08,395,691099.9,2,1,2,2,1,2
76,1991,0,1,0,2,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,35,28456.22,160377,26260,3,2.73E+08,395,691099.9,2,1,2,2,1,2
76,1992,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,35,28705.84,157566,26181.8,3,2.73E+08,395,691099.9,2,1,2,2,1,2
76,1993,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,35,28955.46,154755,26103.6,3,2.73E+08,395,691099.9,2,1,2,2,1,2
76,1994,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,35,29205.07,151944,26025.4,3,2.73E+08,395,691099.9,2,1,2,2,1,2
76,1995,0,1,0,2,0,0,1,0,2,0,0,0,0,2,0,0,-1,0,0,0,35,29454.69,149133,25947.2,3,2.73E+08,395,691099.9,2,1,2,2,1,2
76,1996,0,0,0,2,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,35,29704.3,146322,25869,3,2.73E+08,395,691099.9,2,1,2,2,1,2
76,1997,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,35,30003.84,146500.4,26898.2,3,2.73E+08,395,691099.9,2,1,2,2,1,2
76,1998,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,35,30303.38,146679,27927.4,3,2.73E+08,395,691099.9,2,1,2,2,1,2
76,1999,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,35,30602.92,146857.8,28956.6,3,2.73E+08,395,691099.9,2,1,2,2,1,2
76,2000,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,35,30902.46,147036.8,29985.8,3,2.73E+08,395,691099.9,2,1,2,2,1,2
76,2001,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,0,0,1,0,0,35,31202,147216,31015,3,2.73E+08,395,691099.9,2,1,2,2,1,2
76,2002,0,0,1,2,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,35,31019.4,165043.7,32044.2,3,2.73E+08,395,691099.9,2,1,2,2,1,2
76,2003,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,35,30836.8,185030.3,33073.4,3,2.73E+08,395,691099.9,2,1,2,2,1,2
76,2004,0,0,1,2,0,0,0,1,2,0,0,0,1,3,0,0,0,0,1,0,35,30654.2,207437.2,34102.6,3,2.73E+08,395,691099.9,2,1,2,2,1,2
77,1970,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,44,13803.98,124143,29738.77,3,5.18E+07,65,797234,1,1,1,,,
77,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,13859.2,125115.1,30062.92,3,5.18E+07,65,797234,1,1,1,1,1,1
77,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,13914.64,126094.9,31335.74,3,5.18E+07,65,797234,1,1,1,1,1,1
77,1973,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,44,13970.07,127074.7,33111.14,3,5.18E+07,65,797234,1,1,1,1,1,1
77,1974,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,14025.51,128054.4,33857.59,3,5.18E+07,65,797234,1,1,1,1,1,1
77,1975,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,14080.95,129034.2,33976.54,3,5.18E+07,65,797234,1,1,1,1,1,1
77,1976,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,14136.38,130014,35273.15,3,5.18E+07,65,797234,1,1,1,1,1,1
77,1977,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,14191.82,131032.1,36070.15,3,5.18E+07,65,797234,1,1,1,1,1,1
77,1978,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,14247.26,132050.2,37122.91,3,5.18E+07,65,797234,1,1,1,1,1,1
77,1979,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,14302.69,133068.3,38154.84,3,5.18E+07,65,797234,1,1,1,1,1,1
77,1980,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,14358.13,134086.5,38481.97,3,5.18E+07,65,797234,1,1,1,1,1,1
77,1981,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,14413.57,135104.6,39341.42,3,5.18E+07,65,797234,1,1,1,1,1,1
77,1982,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,14552.16,136162.6,37765.27,3,5.18E+07,65,797234,1,1,1,1,1,1
77,1983,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,14690.75,137220.6,38410.6,3,5.18E+07,65,797234,1,1,1,1,1,1
77,1984,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,44,14829.34,138278.6,40260.35,3,5.18E+07,65,797234,1,1,1,1,1,1
77,1985,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,44,14967.94,139336.6,41800.81,3,5.18E+07,65,797234,1,1,1,1,1,1
77,1986,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,44,15106.53,145726.7,42389.64,3,5.18E+07,65,797234,1,1,1,1,1,1
77,1987,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,-1,0,0,44,15245.12,152116.7,43611.9,3,5.18E+07,65,797234,1,1,2,1,1,1
77,1988,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,44,15383.71,158506.8,45191.04,3,5.18E+07,65,797234,1,1,2,1,1,2
77,1989,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,15522.3,164896.9,45544.92,3,5.18E+07,65,797234,1,1,2,1,1,2
77,1990,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,15660.9,171286.9,44947.18,3,5.18E+07,65,797234,1,1,2,1,1,2
77,1991,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,15799.49,177677,43487,3,5.18E+07,65,797234,1,1,2,1,1,2
77,1992,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,15938.08,172462.4,43185.4,3,5.18E+07,65,797234,1,1,2,1,1,2
77,1993,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,16076.67,167247.8,42883.8,3,5.18E+07,65,797234,1,1,2,1,1,2
77,1994,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,16215.26,162033.2,42582.2,3,5.18E+07,65,797234,1,1,2,1,1,2
77,1995,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,16353.86,156818.6,42280.6,3,5.18E+07,65,797234,1,1,2,1,1,2
77,1996,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,44,16492.45,151604,41979,3,5.18E+07,65,797234,1,1,2,1,1,2
77,1997,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,44,16658.76,152773,42459.5,3,5.18E+07,65,797234,1,1,2,1,1,2
77,1998,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,44,16825.07,153951.1,42940,3,5.18E+07,65,797234,1,1,2,1,1,2
77,1999,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,44,16991.38,155138.2,43420.5,3,5.18E+07,65,797234,1,1,2,1,1,2
77,2000,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,44,17157.69,156334.5,43901,3,5.18E+07,65,797234,1,1,2,1,1,2
77,2001,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,44,17324,157540,44381.5,3,5.18E+07,65,797234,1,1,2,1,1,2
77,2002,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,44,17428,176803,44862,3,5.18E+07,65,797234,1,1,2,1,1,2
77,2003,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,44,17532,198421.4,45342.5,3,5.18E+07,65,797234,1,1,2,1,1,2
77,2004,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,44,17636,222683.1,45823,3,5.18E+07,65,797234,1,1,2,1,1,2
78,1970,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,75,19868.53,88492.86,26262.06,3,9.29E+08,654,1420350,1,1,1,,,
78,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,19948,89085.34,26548.31,3,9.29E+08,654,1420350,1,1,1,1,1,1
78,1972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,75,20027.79,89681.8,27672.33,3,9.29E+08,654,1420350,1,1,1,1,1,1
78,1973,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,75,20107.58,90278.25,29240.17,3,9.29E+08,654,1420350,1,1,1,1,1,1
78,1974,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,75,20187.37,90874.7,29899.35,3,9.29E+08,654,1420350,1,1,1,1,1,1
78,1975,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,75,20267.17,91471.16,30004.4,3,9.29E+08,654,1420350,1,1,1,1,1,1
78,1976,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,75,20346.96,92067.61,31149.43,3,9.29E+08,654,1420350,1,1,1,1,1,1
78,1977,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,75,20426.75,92684.03,31853.25,3,9.29E+08,654,1420350,1,1,1,1,1,1
78,1978,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,-1,0,0,0,0,75,20506.54,93300.45,32782.93,3,9.29E+08,654,1420350,1,1,1,1,1,1
78,1979,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,20586.33,93916.87,33694.22,3,9.29E+08,654,1420350,1,1,1,1,1,1
78,1980,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,20666.13,94533.29,33983.1,3,9.29E+08,654,1420350,1,1,1,1,1,1
78,1981,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,20745.92,95149.71,34742.07,3,9.29E+08,654,1420350,1,1,1,1,1,1
78,1982,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,20945.4,95786.77,33350.18,3,9.29E+08,654,1420350,1,1,1,1,1,1
78,1983,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,21144.88,96423.82,33920.07,3,9.29E+08,654,1420350,1,1,1,1,1,1
78,1984,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,21344.36,97060.88,35553.57,3,9.29E+08,654,1420350,1,1,1,1,1,1
78,1985,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,21543.84,97697.93,36913.94,3,9.29E+08,654,1420350,2,1,1,1,1,1
78,1986,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,21743.32,99296.77,37433.93,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,1987,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,21942.8,100895.6,38513.3,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,1988,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,22142.28,102494.5,39907.82,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,1989,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,22341.76,104093.3,40220.34,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,1990,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,22541.24,105692.2,39692.47,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,1991,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,22740.72,107291,38403,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,1992,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,22940.2,106838.6,38507.4,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,1993,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,23139.68,106386.2,38611.8,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,1994,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,23339.16,105933.8,38716.2,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,1995,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,23538.64,105481.4,38820.6,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,1996,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,23738.12,105029,38925,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,1997,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,23977.5,105723,39774.5,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,1998,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,24216.87,106421.5,40624,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,1999,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,24456.25,107124.7,41473.5,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,2000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,24695.62,107832.5,42323,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,2001,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,24935,108545,43172.5,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,2002,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,25124,120471.7,44022,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,2003,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,75,25313,133708.9,44871.5,3,9.29E+08,654,1420350,2,1,1,2,1,1
78,2004,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,75,25502,148400.5,45721,3,9.29E+08,654,1420350,2,1,2,2,1,1
79,1970,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,26,23855.78,135775.7,47609.93,3,1.00E+09,851,1175770,2,1,1,,,
79,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23951.2,139211.3,48128.88,3,1.00E+09,851,1175770,2,1,1,2,1,1
79,1972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,26,24047,142733.9,50166.59,3,1.00E+09,851,1175770,2,2,1,2,1,1
79,1973,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,24142.81,146256.5,53008.89,3,1.00E+09,851,1175770,2,2,2,2,2,1
79,1974,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,24238.61,149779.1,54203.91,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1975,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,24334.42,153301.7,54394.35,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1976,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,24430.22,156824.3,56470.14,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1977,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,24526.03,160792.5,57746.09,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1978,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,26,24621.83,164760.8,59431.48,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24717.64,168729,61083.54,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24813.44,172697.3,61607.25,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24909.25,176665.6,62983.17,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25148.76,181135.9,60459.85,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25388.27,185606.2,61492.98,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26,25627.78,190076.5,64454.32,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1985,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,25867.29,194546.9,66920.52,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1986,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,26,26106.81,208806.4,67863.19,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1987,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,26,26346.32,223065.9,69819.95,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1988,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,26,26585.83,237325.4,72348.05,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1989,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,26,26825.34,251585,72914.6,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1990,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,26,27064.86,265844.5,71957.65,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1991,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,26,27304.37,280104,69620,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1992,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,26,27543.88,274595.6,71209,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1993,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,26,27783.39,269087.2,72798,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1994,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,26,28022.9,263578.8,74387,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1995,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,26,28262.42,258070.4,75976,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1996,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,26,28501.93,252562,77565,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1997,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,26,28789.34,258652,79117.2,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1998,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,26,29076.76,264888.8,80669.4,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,1999,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,26,29364.17,271275.9,82221.6,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,2000,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,26,29651.59,277817.1,83773.8,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,2001,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,26,29939,284516,85326,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,2002,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,26,29865.2,316969.7,86878.2,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,2003,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,26,29791.4,353125.2,88430.4,3,1.00E+09,851,1175770,2,2,2,2,2,2
79,2004,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,26,29717.6,393404.9,89982.6,3,1.00E+09,851,1175770,2,2,2,2,2,2
81,1970,1,0,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,0,20,17557.77,44587.8,26296.93,3,5.62E+08,429,1310680,1,1,1,,,
81,1971,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,17628,46502.06,26583.56,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1972,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,17698.51,48498.51,27709.07,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1973,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,17769.02,50494.96,29279,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1974,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,20,17839.54,52491.4,29939.05,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1975,1,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,20,17910.05,54487.85,30044.24,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1976,1,0,0,2,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,20,17980.56,56484.3,31190.78,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1977,1,0,0,2,0,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,20,18051.07,58909.3,31895.54,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1978,1,0,0,2,0,1,0,0,2,0,0,0,0,3,0,-1,0,0,1,0,20,18121.58,61334.31,32826.45,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1979,0,0,0,3,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,20,18192.1,63759.32,33738.96,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1980,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,20,18262.61,66184.33,34028.22,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1981,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,20,18333.12,68609.34,34788.2,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1982,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,20,18509.4,71554.9,33394.47,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1983,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,20,18685.68,74500.47,33965.11,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1984,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,20,18861.96,77446.03,35600.78,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1985,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,20,19038.24,80391.6,36962.96,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1986,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,20,19214.52,88588,37483.64,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1987,0,0,0,3,0,0,0,0,3,0,0,1,0,3,0,0,1,0,0,0,20,19390.8,96784.4,38564.45,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1988,0,1,0,3,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,20,19567.08,104980.8,39960.82,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1989,0,1,0,3,0,0,1,0,3,0,1,1,0,3,0,1,0,0,0,0,20,19743.36,113177.2,40273.75,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1990,1,1,0,3,0,0,1,0,3,0,1,0,0,3,0,0,-1,0,0,0,20,19919.64,121373.6,39745.18,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1991,1,0,0,3,0,1,1,0,3,0,1,0,0,3,0,0,0,0,0,0,20,20095.92,129570,38454,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1992,1,0,0,3,0,1,0,0,3,0,2,0,0,3,0,1,0,0,0,0,20,20272.2,128247.2,38877.4,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1993,2,0,0,3,0,1,0,0,3,0,2,0,0,3,0,0,0,0,0,0,20,20448.48,126924.4,39300.8,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1994,2,0,0,3,0,2,0,0,3,0,2,0,0,3,0,0,0,0,0,0,20,20624.76,125601.6,39724.2,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1995,2,0,0,3,0,2,0,0,3,0,2,0,0,3,0,0,0,0,0,0,20,20801.04,124278.8,40147.6,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1996,2,0,0,3,0,2,0,0,3,0,1,0,0,3,0,-1,0,0,0,0,20,20977.32,122956,40571,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1997,1,0,0,3,0,2,0,0,3,0,1,0,0,3,0,0,0,0,0,0,20,21188.86,127832.4,42204.4,3,5.62E+08,429,1310680,1,1,1,1,1,1
81,1998,1,0,0,3,0,1,0,0,3,0,1,0,0,4,0,0,0,0,1,0,20,21400.39,132902.1,43837.8,3,5.62E+08,429,1310680,2,1,1,1,1,1
81,1999,1,0,0,4,0,1,0,0,3,0,1,0,0,4,0,0,0,0,0,0,20,21611.93,138172.9,45471.2,3,5.62E+08,429,1310680,2,1,1,2,1,1
81,2000,1,0,0,4,0,1,0,0,4,0,1,0,0,5,0,0,0,0,1,0,20,21823.46,143652.8,47104.6,3,5.62E+08,429,1310680,2,1,1,2,1,1
81,2001,1,0,0,5,0,1,0,0,4,0,1,0,0,5,0,0,0,0,0,0,20,22035,149350,48738,3,5.62E+08,429,1310680,2,1,2,2,1,1
81,2002,1,0,0,5,0,1,0,0,5,0,1,0,0,5,0,0,0,0,0,0,20,22170.4,167394.1,50371.4,3,5.62E+08,429,1310680,2,2,2,2,1,2
81,2003,1,0,0,5,0,1,0,0,5,0,1,0,0,5,0,0,0,0,0,0,20,22305.8,187618.3,52004.8,3,5.62E+08,429,1310680,2,2,2,2,2,2
81,2004,1,0,0,5,0,1,0,0,5,0,1,0,0,5,0,0,0,0,0,0,20,22441.2,210286,53638.2,3,5.62E+08,429,1310680,2,2,2,2,2,2
82,1970,0,0,1,0,0,,,,,,0,0,1,0,0,0,0,0,0,0,29,2282.072,61206.53,51280.17,3,3.31E+08,505,656110.8,1,2,1,,,
82,1971,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,29,2291.2,64067.79,51839.13,3,3.31E+08,505,656110.8,1,2,1,1,2,1
